date,mine_id,month,quarter,day_of_week,planned_production_tpd,actual_production_tpd,total_trucks,available_trucks,active_trucks,total_shovels,available_shovels,active_shovels,truck_availability_pct,shovel_availability_pct,truck_utilization_pct,shovel_utilization_pct,truck_downtime_hours,shovel_downtime_hours,truck_breakdown_events,shovel_breakdown_events,maintenance_delay_hours,haul_distance_km,average_loaded_travel_time_min,average_empty_travel_time_min,average_loading_time_min,average_dumping_time_min,average_cycle_time_min,truck_cycles,queue_delay_min,haulage_delay_hours,operating_hours,effective_operating_hours,overall_utilization_pct,loading_efficiency_pct,haulage_efficiency_pct,blasting_delay_hours,shift_delay_hours,fragmentation_index,weather_disruption_hours,rainfall_mm,temperature_c,soil_moisture_index,ground_condition_index,ore_feed_tonnes,ore_grade_pct,waste_to_ore_ratio
2022-04-11,MINE_08,4,2,Monday,2950.0,2408.0,22,20,17,5,5,4,90.9,100.0,92.8,86.5,16.7,0.5,1,0,1.9,5.57,15.0,8.3,3.7,1.6,28.7,35,0.0,0.2,22.5,21.5,95.2,90.7,83.4,0.0,0.0,88.9,0.0,0.4,36.1,7.0,17.1,10624.722455114435,0.5460279178465132,1.0371755535626814
2022-04-12,MINE_08,4,2,Tuesday,3224.0,2699.0,22,22,18,5,5,4,100.0,100.0,97.2,81.6,0.2,0.3,0,0,0.1,5.27,10.7,8.7,5.4,1.7,27.6,38,1.2,0.1,22.9,21.6,94.6,79.2,74.3,0.0,1.1,65.8,0.0,2.6,33.5,9.7,7.0,8854.392177200298,0.5092890557115454,1.1036827509304128
2022-04-13,MINE_08,4,2,Wednesday,3160.0,2296.0,22,22,21,5,5,4,100.0,100.0,82.0,75.4,0.1,0.1,0,0,0.3,5.38,11.0,9.9,4.3,1.5,29.1,37,2.4,0.2,22.4,20.1,89.7,83.2,84.0,2.1,0.0,68.9,0.0,0.1,33.7,7.9,6.1,10476.370046483351,0.6168028012239669,1.3697956744665347
2022-04-14,MINE_08,4,2,Thursday,3031.0,2660.0,22,21,21,5,5,4,95.5,100.0,75.9,96.1,2.0,0.0,0,0,0.2,5.2,14.0,9.5,3.9,2.2,30.6,44,1.0,0.1,22.9,22.7,99.4,79.7,83.7,0.0,0.0,65.0,0.0,1.0,33.5,12.6,17.5,7802.535533224816,0.5937474785687349,1.2053102471821502
2022-04-15,MINE_08,4,2,Friday,3006.0,2916.0,22,22,18,5,5,5,100.0,100.0,85.6,90.6,0.1,0.1,0,0,0.2,5.25,12.6,7.8,5.5,2.2,29.1,35,1.0,0.1,23.2,22.0,94.7,81.8,87.0,0.0,1.1,73.5,0.0,0.4,35.1,6.4,7.3,8010.297301048071,0.45326016233157485,0.9223931191596522
2022-04-19,MINE_08,4,2,Tuesday,3117.0,2887.0,22,22,20,5,5,5,100.0,100.0,95.5,84.5,1.8,0.4,0,0,0.4,5.29,13.9,8.2,4.9,2.2,30.5,34,1.3,0.2,21.7,21.4,98.7,77.1,87.0,0.0,0.0,72.3,0.0,0.3,33.7,5.4,8.6,6514.207956374731,0.6149606485342232,1.173404151708934
2022-04-20,MINE_08,4,2,Wednesday,2995.0,3110.0,22,22,20,5,5,4,100.0,100.0,89.9,88.5,0.2,0.8,0,0,0.1,5.28,14.2,7.4,4.0,1.8,28.0,45,0.6,0.1,22.0,21.8,99.3,86.7,91.3,0.0,0.0,75.7,0.0,0.2,35.7,12.4,14.0,9247.392182943608,0.5923583823208395,1.5867361669226074
2022-04-21,MINE_08,4,2,Thursday,2992.0,2204.0,22,22,20,5,5,4,100.0,100.0,76.5,97.1,1.5,0.0,0,0,0.2,5.2,12.8,9.8,6.4,1.8,32.5,33,1.6,0.4,20.6,20.2,98.1,79.6,82.6,0.0,0.0,51.3,0.1,10.8,35.6,15.5,12.0,13456.258435555008,0.5228477379363629,1.6500257411475987
2022-04-22,MINE_08,4,2,Friday,3218.0,3638.0,22,22,20,5,5,4,100.0,100.0,84.5,97.4,0.2,0.2,0,0,0.1,5.06,10.3,6.6,3.3,0.9,21.1,59,0.0,0.6,21.8,21.5,98.7,88.1,88.1,0.0,0.0,77.1,0.0,0.3,35.4,11.1,0.9,13997.894661299913,0.5363788508467935,1.1100307908451124
2022-04-23,MINE_08,4,2,Saturday,2991.0,2129.0,22,22,18,5,5,4,100.0,100.0,88.8,78.5,0.1,0.3,0,0,0.3,5.24,13.3,8.8,5.8,1.8,31.9,32,2.0,0.2,20.0,19.8,99.0,79.5,83.9,0.0,0.0,68.0,0.0,1.1,34.3,16.4,19.6,13539.004007295636,0.617262892299417,1.054787727077438
2022-04-26,MINE_08,4,2,Tuesday,3326.0,2360.0,22,22,20,5,5,4,100.0,100.0,93.6,86.8,0.1,0.4,0,0,0.3,5.8,15.4,10.3,4.0,1.8,33.0,34,1.5,0.2,20.3,20.0,98.5,80.9,87.4,0.0,0.0,79.1,0.1,5.7,32.6,21.2,18.1,15641.124230749363,0.43225999966928597,1.1458456818205993
2022-04-29,MINE_08,4,2,Friday,2902.0,3318.0,22,22,22,5,5,5,100.0,100.0,86.1,90.4,0.1,0.0,0,0,0.3,5.28,11.8,10.6,4.5,1.5,29.1,46,0.6,0.2,21.7,21.1,97.1,80.6,81.9,0.0,0.5,62.0,0.0,0.2,34.5,16.9,7.9,13504.327099631224,0.5651900453140917,1.5978281574407838
2022-05-01,MINE_08,5,2,Sunday,2835.0,3438.0,22,22,20,5,5,5,100.0,100.0,91.5,96.9,1.3,0.3,0,0,0.3,5.37,12.8,9.6,3.3,1.6,28.8,40,1.5,0.2,22.6,21.1,93.2,82.7,91.0,1.3,0.0,77.2,0.0,0.3,33.9,10.0,14.4,10871.302873964436,0.6008306849687852,1.4058668136875618
2022-05-03,MINE_08,5,2,Tuesday,2802.0,2212.0,22,22,20,5,5,4,100.0,100.0,91.6,81.9,1.1,0.1,0,0,0.2,5.36,14.4,8.4,4.8,2.2,30.2,37,0.4,0.1,20.3,20.2,99.3,81.1,85.4,0.0,0.0,61.1,0.0,0.2,33.8,17.2,24.5,7789.241288222622,0.5358139383477465,1.5302650997123708
2022-05-04,MINE_08,5,2,Wednesday,3249.0,2631.0,22,22,20,5,5,4,100.0,100.0,88.1,88.0,0.3,0.3,0,0,0.1,5.13,14.6,9.9,5.0,1.3,31.9,38,1.1,0.1,23.2,21.8,93.7,83.1,75.8,0.0,1.4,72.6,0.0,0.5,34.6,15.1,19.3,13141.92838049957,0.5763281947597069,1.4371844245736707
2022-05-06,MINE_08,5,2,Friday,2974.0,2285.0,22,22,20,5,5,4,100.0,100.0,85.9,82.8,0.1,0.2,0,0,0.2,5.17,13.7,9.3,5.3,1.8,30.0,41,0.0,0.1,22.1,21.9,99.4,70.9,84.3,0.0,0.0,59.3,0.0,0.1,35.6,13.1,22.6,12117.6532262366,0.5463666545475887,0.9735752363490238
2022-05-09,MINE_08,5,2,Monday,3043.0,2287.0,22,22,21,5,4,3,100.0,80.0,91.9,86.4,0.1,2.4,0,0,0.5,5.08,12.5,8.8,5.3,1.7,31.7,42,3.4,0.2,23.5,23.0,98.0,79.1,84.7,0.0,0.0,69.2,0.0,1.2,34.1,14.7,7.1,17175.35401882479,0.49757099520275294,1.047678507269649
2022-05-11,MINE_08,5,2,Wednesday,3478.0,2066.0,22,22,21,5,4,4,100.0,80.0,83.2,87.1,0.0,5.6,0,1,0.7,5.33,17.9,8.6,5.1,2.1,35.8,36,2.1,0.4,22.7,20.8,91.6,84.8,86.3,0.4,0.0,58.1,0.6,16.3,32.4,23.6,21.7,10547.801371183281,0.4961965040791245,1.0982134442967726
2022-05-14,MINE_08,5,2,Saturday,3362.0,2301.0,22,21,19,5,5,4,95.5,100.0,83.8,83.2,5.4,0.2,1,0,0.8,5.58,16.0,10.5,4.6,1.5,34.4,30,1.9,0.3,21.5,21.0,97.7,88.8,86.3,0.0,0.0,77.5,0.0,0.3,33.6,23.1,19.5,13110.152845893765,0.5798492647427596,1.1330531350070308
2022-05-16,MINE_08,5,2,Monday,3533.0,2457.0,22,21,18,5,5,4,95.5,100.0,78.6,86.0,3.8,0.4,0,0,0.6,4.8,13.0,9.2,5.1,1.5,28.8,35,0.0,0.0,21.7,20.4,94.1,78.7,88.0,0.0,1.0,66.4,0.0,0.1,37.3,26.2,18.8,12366.480854991698,0.5057292851323101,1.101786674604113
2022-05-18,MINE_08,5,2,Wednesday,3409.0,1180.0,22,22,21,5,5,5,100.0,100.0,67.0,83.7,0.0,0.1,0,0,0.1,5.2,23.4,14.0,4.4,2.5,50.3,23,5.9,1.0,23.4,19.5,83.7,77.9,70.0,0.0,0.0,52.4,3.4,67.9,33.0,35.6,33.1,12499.959378961494,0.4568412034251416,1.125055099226152
2022-05-19,MINE_08,5,2,Thursday,3070.0,3142.0,22,22,20,5,5,4,100.0,100.0,79.7,94.2,0.2,0.2,0,0,0.0,5.08,10.0,7.8,4.1,1.8,25.8,45,2.0,0.2,21.4,20.6,96.4,84.9,90.9,0.0,0.7,88.9,0.0,0.2,33.5,24.8,3.9,11595.750633837735,0.5474250830815909,1.3655461391994284
2022-05-20,MINE_08,5,2,Friday,3277.0,2223.0,22,22,20,5,5,4,100.0,100.0,86.8,83.2,0.1,0.2,0,0,0.4,5.27,15.6,8.2,4.3,1.6,30.2,39,0.4,0.1,21.4,21.2,99.0,80.0,87.4,0.0,0.0,86.6,0.0,0.3,36.7,22.3,25.8,8566.046452431205,0.5124736768836402,1.2646073429114437
2022-05-21,MINE_08,5,2,Saturday,2946.0,2696.0,22,20,19,5,5,4,90.9,100.0,95.3,90.8,6.2,0.7,0,0,0.8,4.88,11.7,7.8,5.2,1.8,26.5,37,0.0,0.0,21.2,20.2,95.1,79.6,85.4,0.0,0.6,59.6,0.0,0.5,34.5,24.7,10.6,7386.670969369726,0.4747422081487243,1.4814036888281168
2022-05-22,MINE_08,5,2,Sunday,3341.0,2164.0,22,22,20,5,4,3,100.0,80.0,89.7,87.6,0.7,4.6,0,1,0.6,5.27,13.2,10.3,3.8,1.7,32.7,33,3.8,0.3,20.8,20.0,96.1,79.7,85.6,0.0,0.0,87.2,0.0,0.3,38.0,18.2,19.6,7900.144025608107,0.5446392638556422,1.28781573622542
2022-05-23,MINE_08,5,2,Monday,3143.0,2721.0,22,22,21,5,4,3,100.0,80.0,94.9,92.8,0.2,4.1,0,1,0.4,5.19,14.0,8.8,3.2,1.4,31.2,38,3.8,0.3,23.2,22.5,97.2,85.4,80.5,0.0,0.0,83.7,0.0,0.5,35.1,27.2,20.1,10741.392099323464,0.5828933757416932,1.1021927819718642
2022-05-24,MINE_08,5,2,Tuesday,2805.0,2344.0,22,22,21,5,5,4,100.0,100.0,86.1,78.7,0.6,0.4,0,0,0.7,5.72,16.4,11.7,4.6,2.2,35.1,36,0.2,0.1,22.0,21.4,97.4,81.1,78.9,0.0,0.3,70.1,0.0,0.0,35.5,26.6,19.5,11576.85789404356,0.5418014085674364,1.2751404634909935
2022-05-28,MINE_08,5,2,Saturday,2987.0,1508.0,22,22,21,5,5,5,100.0,100.0,83.8,77.6,0.1,0.1,0,0,0.2,5.53,24.4,14.3,3.7,2.1,48.9,24,4.4,0.9,23.2,20.1,86.8,83.2,75.1,0.0,0.0,65.5,2.6,48.1,33.8,43.9,35.3,8830.651873634923,0.4820499079532922,0.9351859805668002
2022-05-29,MINE_08,5,2,Sunday,2943.0,1092.0,22,22,21,5,4,3,100.0,80.0,78.5,78.8,0.1,4.3,0,0,0.3,5.07,21.7,12.8,3.6,1.6,48.4,20,8.6,1.0,21.7,17.4,79.9,83.2,85.8,0.0,0.5,69.4,3.0,63.7,34.1,38.3,36.6,10800.945349443891,0.5671923509691037,0.775080631766395
2022-05-30,MINE_08,5,2,Monday,3103.0,1091.0,22,22,20,5,5,4,100.0,100.0,70.1,76.5,0.4,0.2,0,0,0.2,5.28,22.5,11.4,5.9,2.2,46.7,24,4.9,0.9,22.3,19.7,88.6,69.7,77.8,0.0,0.0,38.5,2.1,36.8,32.4,40.7,36.1,10737.4197422898,0.5976267560511134,1.3660905058545942
2022-05-31,MINE_08,5,2,Tuesday,3026.0,2560.0,22,20,18,5,5,5,90.9,100.0,79.6,88.8,4.4,0.4,0,0,1.2,5.13,13.5,10.0,3.2,1.9,30.0,33,1.4,0.1,21.7,21.1,97.5,82.5,85.8,0.0,0.0,87.9,0.0,0.2,36.4,27.0,24.6,8300.110000640096,0.6624100340182391,1.4411100849528673
2022-06-01,MINE_08,6,2,Wednesday,3216.0,2448.0,22,22,19,5,4,4,100.0,80.0,83.4,87.9,0.6,3.2,0,0,0.3,4.83,13.8,7.5,5.2,1.9,29.8,38,1.3,0.3,22.5,21.9,97.6,78.4,78.0,0.0,0.0,56.1,0.0,0.1,33.5,36.1,24.2,12084.029472234392,0.619994576701521,1.2518739574060012
2022-06-02,MINE_08,6,2,Thursday,3104.0,1505.0,22,22,21,5,4,3,100.0,80.0,84.0,85.9,0.3,5.0,0,1,0.6,5.0,21.0,12.0,5.3,2.1,47.9,26,7.4,0.9,24.0,20.8,86.7,83.5,79.9,0.0,0.0,63.5,2.2,44.7,32.0,44.2,30.0,10148.294445736565,0.4853984435759804,1.15918695121873
2022-06-03,MINE_08,6,2,Friday,3028.0,2942.0,22,21,19,5,5,4,95.5,100.0,78.5,89.1,2.9,1.5,0,0,0.3,5.38,13.1,9.5,4.2,1.8,29.3,36,0.5,0.2,20.7,20.3,97.9,86.7,87.9,0.0,0.0,75.2,0.0,0.2,34.2,35.0,18.1,10251.521089578908,0.5878877056321112,0.9690740319870776
2022-06-04,MINE_08,6,2,Saturday,3083.0,1103.0,22,21,19,5,5,4,95.5,100.0,83.6,94.8,6.4,0.0,1,0,0.7,4.98,23.3,12.7,3.7,1.6,46.1,21,4.7,0.9,21.8,17.4,79.9,91.3,76.1,0.0,0.0,77.3,3.7,68.7,32.7,42.2,43.7,14823.179426785362,0.5548019706730762,1.4708330792149633
2022-06-05,MINE_08,6,2,Sunday,3100.0,967.0,22,21,20,5,5,4,95.5,100.0,83.9,87.5,8.6,1.0,1,0,1.5,5.08,23.0,13.8,5.6,1.9,50.8,18,6.6,1.5,20.9,16.5,78.9,76.4,80.4,0.0,0.0,55.2,3.1,65.0,31.1,41.2,36.1,14144.245135473757,0.47732770118909795,1.3359540994590267
2022-06-06,MINE_08,6,2,Monday,2845.0,1267.0,22,22,22,5,4,3,100.0,80.0,73.2,87.1,0.2,3.1,0,0,0.5,5.43,22.7,12.3,3.9,1.8,49.5,22,8.9,0.9,21.9,19.0,86.6,81.4,79.5,0.0,0.0,88.4,2.1,47.4,34.5,39.2,28.5,10174.630619744335,0.5563018916871167,1.2956827829234254
2022-06-08,MINE_08,6,2,Wednesday,3086.0,2603.0,22,22,20,5,5,4,100.0,100.0,91.4,87.3,0.3,0.0,0,0,0.1,4.85,13.3,8.2,4.4,1.9,29.4,38,1.6,0.1,22.5,21.8,96.9,80.7,89.5,0.6,0.0,61.8,0.0,0.2,35.8,29.0,17.3,6968.785588021661,0.6462203734217984,1.2364833164149815
2022-06-10,MINE_08,6,2,Friday,3202.0,1943.0,22,22,21,5,5,4,100.0,100.0,81.9,94.4,0.3,0.1,0,0,0.1,5.57,21.2,13.8,3.6,1.6,44.7,28,4.4,0.7,23.2,21.2,91.2,92.1,81.2,0.0,0.0,72.0,1.7,36.0,32.4,43.1,33.6,10041.844686878918,0.6064656866264628,1.1435339294377214
2022-06-12,MINE_08,6,2,Sunday,3005.0,2495.0,22,22,21,5,5,5,100.0,100.0,78.7,86.7,0.3,0.0,0,0,0.3,5.2,12.9,9.3,3.8,2.1,28.1,40,0.0,0.1,21.1,20.9,99.4,70.4,87.4,0.0,0.0,77.0,0.0,0.0,32.2,33.4,17.0,10078.600323289877,0.4849534156938933,1.0147914949317478
2022-06-13,MINE_08,6,2,Monday,3200.0,1350.0,22,22,20,5,5,4,100.0,100.0,81.4,86.7,0.1,0.1,0,0,0.1,5.35,26.4,14.8,5.0,1.8,53.6,20,5.5,1.0,23.4,20.2,86.2,81.6,72.7,0.0,0.0,67.0,2.8,56.4,32.6,46.4,38.8,8045.726674148018,0.54144760196558,1.2879889038637238
2022-06-14,MINE_08,6,2,Tuesday,3016.0,1339.0,22,22,20,5,5,4,100.0,100.0,75.9,82.7,0.0,0.5,0,0,0.1,5.21,23.2,11.8,4.7,2.2,46.6,24,4.7,0.7,21.1,19.0,90.1,84.2,88.4,0.0,0.0,73.5,1.7,33.3,29.1,43.3,40.1,12618.037646390057,0.567735248703785,1.1297430907153596
2022-06-15,MINE_08,6,2,Wednesday,3334.0,2847.0,22,22,21,5,5,5,100.0,100.0,93.9,89.6,0.0,0.0,0,0,0.0,5.19,12.7,9.9,4.9,2.0,29.5,44,0.0,0.1,22.4,21.1,94.0,72.6,82.3,1.3,0.0,67.7,0.0,0.4,34.3,31.8,22.0,9314.747697848567,0.4455484569467554,1.1526558647348364
2022-06-16,MINE_08,6,2,Thursday,3063.0,1162.0,22,22,20,5,5,4,100.0,100.0,70.5,86.2,0.2,0.1,0,0,0.1,5.54,25.7,16.1,4.8,1.8,55.5,19,7.2,0.8,21.7,18.6,85.8,78.2,71.7,0.0,0.0,65.5,2.7,54.7,29.9,50.2,32.0,6503.108723654877,0.4474440780339812,1.5810172262213908
2022-06-17,MINE_08,6,2,Friday,2997.0,1749.0,22,22,20,5,5,4,100.0,100.0,90.2,91.4,0.8,0.1,0,0,0.5,5.09,19.7,10.9,4.4,1.5,40.3,24,3.9,0.4,20.7,19.2,92.6,70.0,85.6,0.0,0.0,74.6,1.2,20.1,34.1,42.3,35.6,10488.95701254539,0.5491976864628848,1.2278325945110506
2022-06-18,MINE_08,6,2,Saturday,3254.0,1479.0,22,22,20,5,5,4,100.0,100.0,92.4,77.9,0.0,0.7,0,0,0.4,5.4,23.9,13.9,4.0,1.9,49.9,23,6.2,1.0,23.5,20.8,88.8,75.1,86.8,0.0,0.0,65.7,2.0,36.2,29.7,48.0,42.4,10388.26411266754,0.5499152827832794,0.7468569762422443
2022-06-21,MINE_08,6,2,Tuesday,3176.0,1151.0,22,22,20,5,5,4,100.0,100.0,89.9,84.1,0.2,0.0,0,0,0.1,5.44,24.0,14.7,4.9,1.9,50.1,20,4.7,0.8,20.8,17.5,84.2,84.0,80.2,0.0,0.0,65.9,2.9,58.2,29.5,43.6,43.5,9532.669325549368,0.43955811369645703,1.1303563845116322
2022-06-22,MINE_08,6,2,Wednesday,3014.0,2079.0,22,22,20,5,5,5,100.0,100.0,91.7,80.0,0.1,0.0,0,0,0.1,5.19,18.5,11.6,4.9,1.9,38.8,30,1.9,0.5,22.7,19.6,86.4,71.0,74.5,1.3,0.0,71.3,1.6,23.2,32.3,41.1,31.4,9551.194085654275,0.5620316989508278,1.0371577235779301
2022-06-23,MINE_08,6,2,Thursday,3038.0,971.0,22,20,18,5,5,4,90.9,100.0,78.8,81.1,7.2,0.1,0,0,0.9,5.3,21.3,14.4,4.2,1.9,47.2,18,5.5,1.0,21.7,16.9,78.2,69.9,89.3,0.0,0.0,49.3,3.9,71.6,30.5,48.7,54.2,14679.40207183138,0.6004761037293214,1.2096041330849319
2022-06-25,MINE_08,6,2,Saturday,3122.0,937.0,22,22,22,5,5,4,100.0,100.0,81.2,83.7,0.1,0.2,0,0,0.1,5.57,23.9,16.1,4.5,2.0,55.0,18,8.4,1.3,21.2,16.5,78.0,69.5,75.3,0.0,0.0,66.7,4.1,80.9,28.2,52.8,49.9,9632.680490572575,0.5286865632499103,0.9525615936062399
2022-06-27,MINE_08,6,2,Monday,2839.0,1965.0,22,20,18,5,5,4,90.9,100.0,87.2,89.2,13.1,0.1,1,0,0.8,5.37,20.2,12.6,5.6,1.7,40.9,27,0.8,0.1,22.6,21.7,95.6,82.7,79.2,0.0,0.0,48.6,0.4,0.1,31.6,39.6,41.7,11347.41222208338,0.5439828032774232,1.3241743986526147
2022-06-28,MINE_08,6,2,Tuesday,2962.0,703.0,22,21,20,5,4,3,95.5,80.0,73.9,82.9,6.0,2.5,1,0,1.0,5.41,23.2,14.5,4.0,1.9,54.5,15,10.9,1.2,21.1,16.2,76.9,85.8,76.8,0.0,0.0,82.1,3.7,70.3,30.5,57.1,53.7,9070.174563074823,0.572120799454542,1.178234767767466
2022-06-29,MINE_08,6,2,Wednesday,2973.0,1153.0,22,22,20,5,5,4,100.0,100.0,86.6,77.9,0.5,0.1,0,0,0.2,5.41,24.2,13.3,4.5,1.5,47.3,23,3.8,0.7,21.5,18.9,87.7,75.0,75.4,0.0,0.0,57.2,2.3,41.6,31.6,52.9,46.3,12094.31840467758,0.5648397652330814,1.1423055611169366
2022-07-02,MINE_08,7,3,Saturday,2949.0,2545.0,22,20,20,5,5,4,90.9,100.0,90.9,92.8,15.1,0.1,1,0,0.9,5.09,15.8,9.9,3.6,1.5,32.1,34,1.4,0.1,21.8,21.0,96.3,75.2,76.5,0.0,0.0,66.7,0.1,0.2,31.0,38.5,23.1,12636.69455247782,0.4489189174178215,1.2673718014688193
2022-07-03,MINE_08,7,3,Sunday,3297.0,1557.0,22,22,20,5,5,4,100.0,100.0,86.3,75.8,0.3,0.0,0,0,0.3,5.37,21.3,12.7,5.1,2.0,46.1,23,5.1,0.5,21.9,19.9,90.8,80.6,72.3,0.5,0.0,72.5,1.2,23.1,29.6,59.0,36.2,11311.163101242872,0.4909114894706594,1.2221167036367053
2022-07-04,MINE_08,7,3,Monday,3120.0,1444.0,22,22,20,5,4,3,100.0,80.0,77.2,89.8,0.1,8.1,0,1,0.5,5.31,15.5,10.7,5.3,1.4,38.0,26,5.0,0.5,21.5,20.2,93.7,73.2,80.2,0.0,0.0,51.0,0.2,0.8,29.3,41.9,28.7,12630.14218863735,0.5189212160465349,1.2105060661945324
2022-07-05,MINE_08,7,3,Tuesday,3261.0,1008.0,22,22,18,5,5,4,100.0,100.0,86.0,83.9,0.5,0.1,0,0,0.1,5.27,21.7,14.8,3.6,2.5,48.2,16,5.6,1.2,21.7,17.1,78.5,82.7,78.0,0.0,1.1,86.4,3.0,57.9,29.2,57.1,44.1,12365.186095413575,0.4933476672436682,1.1926107350040878
2022-07-06,MINE_08,7,3,Wednesday,3245.0,1751.0,22,22,19,5,5,4,100.0,100.0,86.6,85.9,0.4,0.1,0,0,0.2,4.83,17.3,12.5,3.7,1.9,37.5,29,2.1,0.7,23.0,21.4,93.1,75.3,75.7,0.0,0.0,81.0,1.2,25.3,31.1,47.0,32.0,7912.958828861873,0.6213764224256508,1.233385229873318
2022-07-07,MINE_08,7,3,Thursday,2888.0,2610.0,22,22,21,5,5,4,100.0,100.0,81.8,96.0,0.0,0.2,0,0,0.5,5.16,16.9,10.5,5.2,2.0,36.0,35,1.4,0.3,21.2,20.4,96.2,82.0,85.5,0.0,0.5,70.0,0.0,0.6,31.1,45.2,29.3,8394.816683861423,0.5755893316416144,1.3060832875197703
2022-07-08,MINE_08,7,3,Friday,2997.0,1229.0,22,22,18,5,5,4,100.0,100.0,81.7,84.4,0.1,0.1,0,0,0.1,5.39,24.1,14.2,6.8,2.5,52.3,19,4.6,1.1,23.8,20.7,86.9,64.7,80.8,0.0,0.0,54.1,2.6,49.8,27.5,55.4,41.9,11531.418984000644,0.47965825771809545,1.2810421325917722
2022-07-09,MINE_08,7,3,Saturday,2870.0,2257.0,22,22,19,5,5,4,100.0,100.0,96.4,98.8,1.3,0.0,0,0,0.2,5.04,14.8,10.4,5.9,1.9,33.9,31,0.9,0.0,21.1,19.8,93.5,73.3,85.0,1.3,0.0,54.3,0.0,0.9,33.1,37.2,22.4,9585.321850248902,0.5289046883582106,1.4628239889034114
2022-07-10,MINE_08,7,3,Sunday,2712.0,1339.0,22,22,16,5,5,4,100.0,100.0,86.9,93.4,0.0,0.2,0,0,0.2,5.65,25.6,14.1,4.2,1.7,47.9,18,2.2,0.5,21.0,19.0,90.6,76.4,84.6,0.0,0.0,57.2,1.7,31.1,26.3,56.5,44.0,8183.420783867823,0.6028647225746765,1.1281101584892854
2022-07-16,MINE_08,7,3,Saturday,2991.0,2515.0,22,22,18,5,5,4,100.0,100.0,94.7,84.5,0.8,0.1,0,0,0.5,5.45,14.9,9.0,4.4,1.8,30.2,35,0.1,0.0,21.4,20.9,97.5,86.7,90.5,0.4,0.0,73.7,0.0,1.8,30.8,41.1,24.1,6883.2869498789305,0.5051499885105493,1.285073252007307
2022-07-17,MINE_08,7,3,Sunday,3383.0,1690.0,22,22,20,5,4,3,100.0,80.0,94.6,85.9,0.7,4.3,0,1,0.3,4.98,17.4,10.9,4.5,1.5,41.5,25,7.2,0.5,22.7,20.4,89.6,71.3,77.7,0.0,0.5,70.5,1.2,23.1,28.9,47.5,34.4,8924.697036573645,0.5875302670258425,1.7266684884533483
2022-07-18,MINE_08,7,3,Monday,2685.0,455.0,22,22,19,5,4,3,100.0,80.0,79.6,80.6,0.3,9.4,0,1,0.7,5.11,21.5,15.0,4.1,2.0,60.1,9,17.4,2.7,22.7,9.9,43.7,76.7,72.7,1.5,0.0,63.2,9.1,185.8,22.6,61.3,60.5,9963.475319117648,0.6167680380177445,1.2292573477925526
2022-07-19,MINE_08,7,3,Tuesday,3114.0,1729.0,22,22,20,5,5,4,100.0,100.0,80.7,92.0,0.2,0.0,0,0,0.1,4.98,22.1,11.2,5.2,1.4,43.2,25,3.3,0.5,21.3,19.2,90.2,75.7,70.5,0.0,0.0,58.5,1.9,37.8,26.6,48.7,38.0,10020.56356610098,0.6075809080924696,1.2370121346497596
2022-07-20,MINE_08,7,3,Wednesday,2729.0,1750.0,22,22,21,5,4,3,100.0,80.0,86.9,91.2,0.1,5.3,0,0,0.9,5.16,14.6,8.1,5.7,0.9,32.9,38,3.5,0.3,21.7,20.7,95.4,86.8,77.8,0.0,0.0,67.6,0.1,0.6,28.8,41.6,29.0,9045.874991854624,0.550615382989019,0.9847708368517476
2022-07-21,MINE_08,7,3,Thursday,2932.0,1526.0,22,21,19,5,5,4,95.5,100.0,71.5,79.2,6.0,0.1,1,0,0.7,5.46,19.3,12.6,5.5,1.6,43.0,23,4.0,0.5,21.6,19.9,92.2,78.1,81.9,0.0,0.0,58.5,1.1,25.1,28.3,44.4,28.4,10816.306229609363,0.6094995298892493,1.0948059765660125
2022-07-22,MINE_08,7,3,Friday,2953.0,885.0,22,22,20,5,5,4,100.0,100.0,87.2,88.4,1.3,0.1,0,0,0.2,5.61,24.4,15.0,4.6,1.5,54.1,16,8.7,1.3,21.2,14.5,68.5,76.0,78.5,1.8,0.0,75.2,4.3,84.3,25.3,58.9,50.4,9486.327094810096,0.5119700641247164,1.216174850860245
2022-07-23,MINE_08,7,3,Saturday,2895.0,2780.0,22,22,19,5,5,4,100.0,100.0,89.2,88.6,0.0,0.0,0,0,0.0,5.06,16.7,9.7,4.0,1.6,32.9,35,1.0,0.1,22.6,22.5,99.5,79.8,92.8,0.0,0.0,76.8,0.1,0.6,26.1,44.0,28.8,14063.568643486657,0.6774166286239437,1.3441388002231167
2022-07-24,MINE_08,7,3,Sunday,2944.0,652.0,22,22,20,5,5,5,100.0,100.0,76.9,88.6,0.2,0.0,0,0,0.0,5.43,24.6,15.1,4.9,1.4,56.4,13,10.4,1.9,20.3,12.6,62.3,68.8,79.6,0.0,0.0,51.7,6.9,140.7,25.3,59.8,56.7,11281.302944612566,0.5539398798158081,1.367280713727375
2022-07-25,MINE_08,7,3,Monday,2933.0,1109.0,22,22,20,5,5,4,100.0,100.0,80.0,75.5,0.3,0.1,0,0,0.1,5.26,22.4,13.7,4.8,1.7,50.5,21,7.9,1.5,24.0,19.2,80.0,78.6,80.6,0.0,0.0,62.0,4.1,83.6,25.9,59.6,48.1,12314.638693329722,0.6037668339529527,1.3027028679458474
